Date,CUDALY,CUCOMX,CULMEX,CUSMMG,CUSHFE,CUETFC
2020-05-11,2.3727,2.38,5257.0,44140.0,43930.0,
2020-05-12,2.3741,2.36,5256.5,43600.0,43540.0,
2020-05-13,2.3644,2.35,5224.0,43090.0,43110.0,
2020-05-14,2.3385,2.35,5202.0,43155.0,43160.0,
2020-05-15,2.3428,2.33,5181.5,43350.0,43190.0,
2020-05-18,2.3811,2.41,5317.5,43270.0,43060.0,
2020-05-19,2.4104,2.42,5355.0,44070.0,43780.0,
2020-05-20,2.419,2.47,5442.5,44040.0,43820.0,
2020-05-21,2.4435,2.45,5390.5,44620.0,44290.0,
2020-05-22,2.378,2.41,5288.5,43790.0,43770.0,
2020-05-25,2.421,2.425,5325.25,43795.0,43590.0,
2020-05-26,2.4229,2.44,5362.0,44040.0,43880.0,
2020-05-27,2.4079,2.4,5259.5,44180.0,43940.0,
2020-05-28,2.406,2.41,5332.5,44035.0,43780.0,
2020-05-29,2.4188,2.43,5376.5,44145.0,43940.0,
2020-06-01,2.4387,2.47,5484.0,44725.0,44510.0,
2020-06-02,2.478,2.49,5528.5,44900.0,44700.0,
2020-06-03,2.4943,2.5,5524.5,45110.0,44960.0,
2020-06-04,2.4732,2.49,5533.0,44875.0,44830.0,
2020-06-05,2.5347,2.56,5690.0,44995.0,45090.0,
2020-06-08,2.5669,2.57,5699.5,45715.0,45790.0,
2020-06-09,2.5766,2.6,5774.0,46360.0,46330.0,
2020-06-10,2.6313,2.66,5907.0,46860.0,46830.0,
2020-06-11,2.6315,2.59,5764.5,47420.0,47300.0,
2020-06-12,2.6243,2.6,5784.5,46770.0,46890.0,
2020-06-15,2.561,2.57,5707.5,46840.0,47050.0,
2020-06-16,2.6125,2.57,5728.5,47080.0,46770.0,
2020-06-17,2.6009,2.59,5770.0,46915.0,46780.0,
2020-06-18,2.6304,2.59,5805.0,47105.0,46900.0,
2020-06-19,2.6469,2.62,5849.5,47490.0,47320.0,
2020-06-22,2.6422,2.66,5880.5,47910.0,47680.0,
2020-06-23,2.6739,2.66,5905.0,47860.0,47770.0,
2020-06-24,2.663,2.65,5865.0,48160.0,47910.0,
2020-06-25,2.6673,2.66,5893.0,48366.666666666664,48106.666666666664,
2020-06-26,2.715,2.67,5957.0,48573.333333333336,48303.333333333336,
2020-06-29,2.702,2.68,5961.5,48780.0,48500.0,
2020-06-30,2.7388,2.71,6015.0,48915.0,48690.0,
2020-07-01,2.729,2.72,6061.0,49445.0,49290.0,
2020-07-02,2.7578,2.73,6073.0,49485.0,49390.0,
2020-07-03,2.7318,2.75,6017.0,49235.0,49200.0,
2020-07-06,2.7724,2.77,6128.5,49125.0,49090.0,
2020-07-07,2.7606,2.79,6188.0,49630.0,49520.0,
2020-07-08,2.8096,2.81,6232.0,49860.0,49800.0,
2020-07-09,2.8755,2.83,6300.0,50595.0,50530.0,
2020-07-10,2.8678,2.89,6412.0,50625.0,50540.0,
2020-07-13,2.9688,2.94,6571.0,53025.0,52910.0,
2020-07-14,2.9436,2.92,6498.5,52130.0,52130.0,
2020-07-15,2.9515,2.87,6386.0,52475.0,52410.0,
2020-07-16,2.878,2.89,6436.5,51240.0,51280.0,
2020-07-17,2.9277,2.89,6448.0,51700.0,51430.0,
2020-07-20,2.9105,2.9,6487.5,51410.0,51400.0,
2020-07-21,2.9542,2.94,6534.5,51985.0,51870.0,
2020-07-22,2.9606,2.91,6486.0,52645.0,52410.0,
2020-07-23,2.9635,2.92,6544.5,51900.0,51750.0,
2020-07-24,2.9087,2.88,6415.0,51960.0,51770.0,
2020-07-27,2.9146,2.89,6420.5,51750.0,51680.0,
2020-07-28,2.9028,2.91,6477.0,52025.0,51760.0,
2020-07-29,2.937,2.91,6474.0,51860.0,51760.0,
2020-07-30,2.9182,2.9,6430.5,51905.0,51810.0,
2020-07-31,2.9241,2.86,6413.0,51915.0,51670.0,
2020-08-03,2.9216,2.91,6490.0,51010.0,50950.0,
2020-08-04,2.9211,2.89,6453.0,51730.0,51590.0,
2020-08-05,2.9599,2.91,6494.5,51410.0,51330.0,
2020-08-06,2.9273,2.91,6478.5,51445.0,51390.0,
2020-08-07,2.9198,2.79,6308.0,51460.0,51320.0,
2020-08-10,2.8862,2.86,6396.5,50125.0,50190.0,
2020-08-11,2.8833,2.87,6386.0,50825.0,50630.0,
2020-08-12,2.8935,2.89,6432.5,50075.0,49900.0,
2020-08-13,2.8939,2.8,6256.0,50565.0,50420.0,
2020-08-14,2.8769,2.86,6366.5,50065.0,49900.0,
2020-08-17,2.9209,2.9,6446.0,50395.0,50290.0,
2020-08-18,2.9449,2.97,6567.5,51155.0,51030.0,
2020-08-19,3.0241,3.02,6685.0,52300.0,51940.0,
2020-08-20,2.9912,2.97,6601.5,52215.0,52230.0,
2020-08-21,2.9776,2.91,6490.0,52095.0,51920.0,
2020-08-24,2.9844,2.92,6516.0,51320.0,51240.0,
2020-08-25,2.9685,2.93,6529.0,51395.0,51250.0,
2020-08-26,2.9953,2.96,6594.0,51420.0,51290.0,
2020-08-27,2.9948,2.97,6621.0,51460.0,51450.0,
2020-08-28,3.0518,3.0,6667.0,51830.0,51730.0,
2020-08-31,3.0285,3.04,6677.25,52075.0,51960.0,
2020-09-01,3.0792,3.01,6687.5,52420.0,52430.0,
2020-09-02,3.0477,3.0,6697.0,51975.0,52010.0,
2020-09-03,2.9996,2.96,6563.5,52170.0,51920.0,
2020-09-04,3.0291,3.05,6710.0,51485.0,51420.0,
2020-09-07,3.0801,3.03,6789.0,52665.0,52400.0,
2020-09-08,3.0697,3.01,6668.0,52545.0,52460.0,
2020-09-09,3.0432,3.04,6734.0,52065.0,51930.0,
2020-09-10,3.0438,2.99,6668.5,52155.0,52000.0,
2020-09-11,3.0652,3.03,6739.0,51565.0,51500.0,
2020-09-14,3.079,3.07,6796.0,52295.0,52070.0,
2020-09-15,3.0906,3.06,6761.5,52165.0,51960.0,
2020-09-16,3.0735,3.06,6777.0,51910.0,51810.0,
2020-09-17,3.0667,3.07,6780.5,51480.0,51490.0,
2020-09-18,3.0996,3.11,6812.5,52220.0,51990.0,
2020-09-21,3.1012,3.03,6691.5,52490.0,52260.0,
2020-09-22,3.089,3.06,6780.0,51880.0,51730.0,
2020-09-23,3.0506,2.99,6604.5,51645.0,51550.0,
2020-09-24,2.9658,2.97,6523.5,50740.0,50820.0,
2020-09-25,2.9615,2.97,6545.0,50895.0,50620.0,
2020-09-28,2.9808,2.99,6572.0,51025.0,50900.0,
2020-09-29,2.9692,2.98,6579.0,51160.0,51020.0,
2020-09-30,2.9982,3.03,6672.0,51270.0,51010.0,
2020-10-01,3.0001,2.86,6387.0,51319.28571428572,51064.28571428572,
2020-10-02,2.9073,2.98,6553.0,51368.57142857143,51118.57142857143,
2020-10-05,2.9518,2.97,6528.5,51417.857142857145,51172.857142857145,
2020-10-06,2.9524,2.97,6530.0,51467.142857142855,51227.142857142855,
2020-10-07,2.9597,3.03,6679.0,51516.42857142857,51281.42857142857,
2020-10-08,2.9989,3.04,6683.0,51565.71428571428,51335.71428571428,
2020-10-09,3.0574,3.08,6763.0,51615.0,51390.0,
2020-10-12,3.0704,3.06,6737.5,51615.0,51400.0,
2020-10-13,3.0388,3.04,6692.0,51560.0,51370.0,
2020-10-14,3.04,3.05,6716.0,51490.0,51280.0,
2020-10-15,3.0316,3.08,6749.0,51395.0,51160.0,
2020-10-16,3.0518,3.07,6740.0,51835.0,51480.0,
2020-10-19,3.064,3.08,6779.5,51630.0,51290.0,
2020-10-20,3.0908,3.14,6899.0,51455.0,51390.0,
2020-10-21,3.1538,3.19,6991.5,52260.0,52050.0,
2020-10-22,3.1234,3.15,6922.5,52380.0,52360.0,
2020-10-23,3.1205,3.13,6867.5,52240.0,52050.0,
2020-10-26,3.0871,3.09,6781.0,51955.0,51870.0,
2020-10-27,3.0788,3.09,6798.0,51565.0,51500.0,
2020-10-28,3.0366,3.06,6748.0,51745.0,51650.0,
2020-10-29,3.0354,3.05,6729.5,51600.0,51370.0,
2020-10-30,3.0366,3.04,6718.5,51550.0,51220.0,
2020-11-02,3.0447,3.07,6762.0,51125.0,50970.0,
2020-11-03,3.0806,3.09,6816.0,51755.0,51580.0,
2020-11-04,3.0608,3.1,6837.5,51710.0,51610.0,
2020-11-05,3.115,3.1,6852.5,51660.0,51510.0,
2020-11-06,3.1473,3.15,6946.5,51645.0,51470.0,
2020-11-09,3.1906,3.15,6916.0,52270.0,52040.0,
2020-11-10,3.1141,3.15,6932.0,52220.0,51950.0,
2020-11-11,3.1355,3.13,6885.0,51990.0,51800.0,
2020-11-12,3.1316,3.14,6934.0,51895.0,51740.0,
2020-11-13,3.1416,3.18,6982.5,52040.0,51900.0,
2020-11-16,3.2264,3.22,7108.0,53320.0,53130.0,
2020-11-17,3.1978,3.2,7068.0,53245.0,53100.0,
2020-11-18,3.2128,3.2,7088.5,52730.0,52570.0,
2020-11-19,3.1878,3.2,7093.0,52890.0,52710.0,
2020-11-20,3.2561,3.29,7277.5,53155.0,52970.0,
2020-11-23,3.2729,3.26,7177.5,54170.0,53950.0,
2020-11-24,3.3121,3.3,7293.0,54115.0,54080.0,
2020-11-25,3.2833,3.31,7300.0,54945.0,54630.0,
2020-11-26,3.3575,3.355,7402.5,55150.0,54950.0,
2020-11-27,3.3847,3.4,7499.5,55655.0,55580.0,
2020-11-30,3.438,3.42,7580.0,57340.0,56980.0,
2020-12-01,3.4673,3.47,7694.5,57350.0,57220.0,
2020-12-02,3.4548,3.48,7673.0,57260.0,57180.0,
2020-12-03,3.4831,3.48,7674.5,57255.0,57030.0,
2020-12-04,3.5115,3.51,7760.5,57270.0,57220.0,
2020-12-07,3.4729,3.51,7710.0,57375.0,57270.0,
2020-12-08,3.4632,3.49,7699.0,57030.0,56960.0,
2020-12-09,3.4947,3.51,7723.0,57280.0,57180.0,
2020-12-10,3.4981,3.57,7878.0,57025.0,57050.0,
2020-12-11,3.5113,3.52,7772.5,58410.0,58060.0,
2020-12-14,3.5212,3.52,7751.0,57935.0,57800.0,
2020-12-15,3.5445,3.54,7782.5,57435.0,57460.0,
2020-12-16,3.5485,3.55,7836.0,57895.0,57850.0,
2020-12-17,3.5802,3.6,7920.0,58090.0,58240.0,
2020-12-18,3.6124,3.63,7985.0,59080.0,59020.0,
2020-12-21,3.5555,3.57,7846.5,58855.0,59120.0,
2020-12-22,3.5167,3.52,7746.5,58580.0,58440.0,
2020-12-23,3.5219,3.55,7843.5,57590.0,57630.0,
2020-12-24,3.5348,3.56,7787.5,58170.0,58090.0,
2020-12-25,3.5529,3.565,7811.5,58255.0,58240.0,
2020-12-28,3.571,3.57,7835.5,58805.0,58700.0,
2020-12-29,3.5562,3.55,7859.5,58570.0,58500.0,
2020-12-30,3.5396,3.54,7847.5,58130.0,58270.0,
2020-12-31,3.5115,3.51,7766.0,57930.0,57890.0,
2021-01-04,3.5918,3.55,7860.5,58065.0,58010.0,
2021-01-05,3.5897,3.64,8002.0,58135.0,58010.0,
2021-01-06,3.6875,3.65,8037.5,59170.0,58880.0,
2021-01-07,3.6453,3.7,8179.0,59345.0,59170.0,
2021-01-08,3.695,3.67,8131.0,60365.0,60150.0,
2021-01-11,3.6067,3.56,7864.0,59500.0,59140.0,
2021-01-12,3.621,3.61,7975.5,58245.0,58260.0,
2021-01-13,3.6108,3.62,8009.0,58845.0,58710.0,
2021-01-14,3.6299,3.67,8048.5,58710.0,58600.0,
2021-01-15,3.6194,3.6,7949.0,59645.0,59370.0,
2021-01-18,3.6163,3.62,7971.5,58685.0,58640.0,
2021-01-19,3.6226,3.64,7954.0,59040.0,58800.0,
2021-01-20,3.6353,3.65,8044.5,59050.0,58960.0,
2021-01-21,3.6519,3.66,8021.5,59265.0,59140.0,
2021-01-22,3.5707,3.64,7997.5,58935.0,58860.0,
2021-01-25,3.6217,3.64,7969.0,59090.0,58810.0,
2021-01-26,3.6092,3.63,8008.5,58865.0,58720.0,
2021-01-27,3.5811,3.57,7825.0,58810.0,58720.0,
2021-01-28,3.5283,3.58,7873.0,57960.0,57940.0,
2021-01-29,3.5729,3.57,7856.0,58195.0,57890.0,
2021-02-01,3.5503,3.56,7798.5,57855.0,57830.0,
2021-02-02,3.5178,3.54,7777.0,57755.0,57560.0,
2021-02-03,3.5528,3.58,7842.5,57210.0,57040.0,
2021-02-04,3.5532,3.57,7823.0,57830.0,57630.0,
2021-02-05,3.5999,3.64,7912.5,58020.0,57790.0,
2021-02-08,3.6319,3.68,8037.0,58945.0,58590.0,
2021-02-09,3.6952,3.73,8147.5,59400.0,59280.0,
2021-02-10,3.7555,3.79,8299.5,60215.0,60050.0,
2021-02-11,3.7612,3.79,8280.5,60629.166666666664,60475.0,
2021-02-12,3.7514,3.8,8332.0,61043.333333333336,60900.0,
2021-02-15,3.8177,3.825,8393.5,61457.5,61325.0,
2021-02-16,3.834,3.85,8405.5,61871.666666666664,61750.0,
2021-02-17,3.8163,3.84,8390.0,62285.833333333336,62175.0,
2021-02-18,3.9236,3.92,8553.0,62700.0,62600.0,
2021-02-19,3.9946,4.09,8909.5,63260.0,63390.0,
2021-02-22,4.1129,4.15,9097.0,67095.0,65850.0,
2021-02-23,4.154,4.19,9206.5,67620.0,67410.0,
2021-02-24,4.2121,4.3,9308.5,68140.0,67650.0,
2021-02-25,4.3611,4.27,9412.5,69970.0,69640.0,
2021-02-26,4.1606,4.09,9077.0,68445.0,68770.0,
2021-03-01,4.1721,4.12,9044.0,67590.0,67440.0,
2021-03-02,4.1792,4.23,9170.5,66190.0,66310.0,
2021-03-03,4.203,4.15,9101.5,67870.0,67730.0,
2021-03-04,3.9855,3.99,8907.5,67030.0,66950.0,
2021-03-05,4.0921,4.09,8895.5,64785.0,65120.0,
2021-03-08,4.0789,4.1,8998.5,66525.0,66240.0,
2021-03-09,4.0347,4.02,8779.5,66590.0,66570.0,
2021-03-10,4.0547,4.04,8861.5,65560.0,65500.0,
2021-03-11,4.1107,4.14,9057.5,65585.0,65970.0,
2021-03-12,4.1061,4.15,9085.0,66850.0,66620.0,
2021-03-15,4.1492,4.15,9144.5,67760.0,67400.0,
2021-03-16,4.0667,4.08,8960.5,67250.0,67270.0,
2021-03-17,4.0946,4.13,9065.5,66165.0,66430.0,
2021-03-18,4.1232,4.12,9055.5,67150.0,67020.0,
2021-03-19,4.0987,4.12,9057.0,66650.0,66480.0,
2021-03-22,4.1266,4.15,9108.5,66870.0,66770.0,
2021-03-23,4.0898,4.09,8980.0,66810.0,66940.0,
2021-03-24,4.0896,4.07,8977.5,66120.0,66290.0,
2021-03-25,3.983,3.99,8779.5,65930.0,65940.0,
2021-03-26,4.0501,4.08,8962.0,65705.0,65710.0,
2021-03-29,4.0562,4.04,8865.0,66270.0,66270.0,
2021-03-30,3.9864,3.98,8773.5,66170.0,66240.0,
2021-03-31,4.0145,4.0,8785.5,65180.0,65430.0,
